product_code,brand_name,generic_name,brand_description,department,dosage_form,unit,category,raw_cost,company,full_pack_quantity,unit_quantity
6012032,immunoforte,,IMMUNOFORTE CAPS X 60,Pharmacy,CAPSULES,JAR,,2650,,1,1
1008585,indirab (anti-rabies),,INDIRAB (ANTI-RABIES) INJ 0.5ML,Pharmacy,INJECTION (SOLUTION),VIALS,,4770,,1,1
1000826,INDOCID,Indomethacin,INDOCID CAPS 250MG X 1000,Pharmacy,CAPSULES,JAR,,2070,CHRIS & CHRIS INVESTEMENT LTD.,1,1
1003548,INFACOL DROP,,INFACOL DROP,Pharmacy,,BOTTLE,,3800,,1,1
1007946,infusion set,,INFUSION SET,Pharmacy,,PCS,,4000,AGARY PHARMACEUTICALS LIMITED,1,1
1000963,Insulatard HM,,INSULATARD HM INJ 100UNIT 10ML,Pharmacy,INJECTION (SOLUTION),AMPOULES,,3950,WWCVL (NOVO),1,10ML
1000964,INSULATARD HM,,INSULATARD HM INJ 40UNIT 10MLS,Pharmacy,INJECTION (SOLUTION),VIALS,,2200,WWCVL (NOVO),1,10MLS
1008781,INSUMAN COMBO  30,,INSUMAN COMBO  30 INJ 100I.U,Pharmacy,INJECTION (SOLUTION),VIALS,,3250,,1,1
1000579,IODINE,Iodine,IODINE (MOKO)   20ML,Pharmacy,,BOTTLE,,203,,1,20ML
1002139,IODINE,,IODINE SOLUTION  {UNBRANDED} 10ML,Pharmacy,SOLUTION,BOTTLE,,120,,1,1
1001695,IODINE,,IODINE SOLUTION  100ML {APPACO},Pharmacy,SOLUTION,BOTTLE,,80,,1,100ML
1000730,IRON DEXTRAN,Iron Dextran,IRON DEXTRAN (LABETA)  INJ 250MG X 100,Pharmacy,INJECTION (SOLUTION),AMPOULES,,45000,,100,1
6012548,IRON(NATURE MADE),,IRON(NATURE MADE) TABS 65MG X 180,Pharmacy,TABLETS,JAR,,1795,,1,1
1007883,IRONDEX,,IRONDEX SYR,Pharmacy,SYRUP,BOTTLE,,485,GENEITH PHARM. LIMITED,1,1
6048407,IRONGLOBIN,,IRONGLOBIN SYR 200ML X 1,Pharmacy,SYRUP,BOTTLE,,550,THERAPEUTIC LABORATORIES(NIGERIA) LTD.,1,1
1003470,ISOMIL BABY MILK STAGE 2,,ISOMIL BABY MILK STAGE 2  400G X 1,Pharmacy,,TIN,,1350,,1,1
1002103,ISORDIL,,ISORDIL TABS 10MG X 50,Pharmacy,TABLETS,JAR,,1150,,1,1
1001036,ISORDIL,Isosorbide Dinitrate,ISORDIL TABS 5MG X 50,Pharmacy,TABLETS,JAR,,1050,,1,1
1001147,IVYBETANEOCIN,,IVYBETANEOCIN EYE/EAR DROPS  10ML,Pharmacy,EYE/EAR DROPS,BOTTLE,,360,,1,10ML
1001191,IVYCROM,,IVYCROM EYE DROPS  10ML,Pharmacy,EYE DROPS,BOTTLE,,940,,1,10ML
1001320,IVYDEXGENT ,,IVYDEXGENT EYE DROPS 5ML,Pharmacy,EYE DROPS,BOTTLE,,730,,1,5ML
1001328,IVYDEXNEOCIN,,IVYDEXNEOCIN EYE DROPS  10ML,Pharmacy,EYE DROPS,BOTTLE,,430,,1,10ML
1001146,IVYDEXONE,,IVYDEXONE EYE DROPS  5ML,Pharmacy,EYE DROPS,BOTTLE,,416,,1,5ML
1001190,IVYFLUR,,IVYFLUR EYE DROPS 5ML,Pharmacy,EYE DROPS,BOTTLE,,940,,1,5ML
1001150,IVYGENTACIN,,IVYGENTACIN EYE/EAR DROPS  10ML,Pharmacy,EYE/EAR DROPS,BOTTLE,,70,,1,10ML
1001148,IVYMOICELL,,IVYMOICELL EYE DROPS  10ML,Pharmacy,EYE DROPS,BOTTLE,,920,,1,10ML
1000582,IVYPHENICOL,Chloramphenicol,IVYPHENICOL EYE DROPS 10ML,Pharmacy,EYE DROPS,BOTTLE,,150,,1,10ML
1001408,IVYSINE,,IVYSINE EYE DROPS  10ML,Pharmacy,EYE DROPS,BOTTLE,,815,,1,10ML
1001303,IVYSOLONE,,IVYSOLONE EYE DROPS  5ML,Pharmacy,EYE DROPS,BOTTLE,,655,,1,5ML
1001192,IVYTIMOLOL,,IVYTIMOL EYE DROPS 0.5% 5ML,Pharmacy,EYE DROPS,BOTTLE,,785,,1,5ML
1001145,IVYXOLOL,,IVYXOLOL EYE DROPS  5ML,Pharmacy,EYE DROPS,BOTTLE,,1025,,1,5ML
1001321,IVYZINC,,IVYZINC EYE DROPS 10ML,Pharmacy,EYE DROPS,BOTTLE,,504,,1,10ML
1001149,IVYZOXAN,,IVYZOXAN EYE/EAR DROPS  5ML,Pharmacy,EYE/EAR DROPS,BOTTLE,,598,,1,5ML
1000790,Jawaclox,,JAWACLOX DROPS  90mg/0.6ml,Pharmacy,ORAL DROPS,BOTTLE,,400,,1,90mg/0.6ml
1000555,Jawaclox,,JAWACLOX SUSP  100ML,Pharmacy,SUSPENSION,BOTTLE,,525,,1,100ML
1000448,JAWAMOX 125mg/5ML,Amoxicillin,JAWAMOX 125MG/5ML SUSP,Pharmacy,SUSPENSION,BOTTLE,,520,,1,1
1000589,JAWARON,Ferrous Gluconate,JAWARON SYR 200ML,Pharmacy,SYRUP,BOTTLE,,465,,1,1
1008619,jawasil plus,,JAWASIL PLUS SYR 100ML,Pharmacy,SYRUP,BOTTLE,,325,,1,1
1000804,JAWASIL,Alumina and Magnesium Trisilicate,JAWASIL SUSP  100ML,Pharmacy,SUSPENSION,BOTTLE,,430,,1,100ml
1000164,JAWASIL,Magnesium Trisilicate,JAWASIL SUSP  200ML,Pharmacy,SUSPENSION,BOTTLE,,510,,1,200ML
6012838,JIGSIMUR PLUS,,JIGSIMUR PLUS SYR X 1,Pharmacy,SYRUP,JAR,,12000,,1,1
1001273,JoBELYN,,JOBELYN SYR  100ML,Pharmacy,SYRUP,BOTTLE,,1600,,1,100ML
1002507,JOINT RENEW X 30,,JOINT RENEW X 30 TABS,Pharmacy,TABLETS,JAR,,4755,,1,1
6013397,joint renew(nature field),,JOINT RENEW(NATURE FIELD) CAPLET  X 30,Pharmacy,CAPLET,JAR,,4035,,1,1
6013398,joint renew(nature field),,JOINT RENEW(NATURE FIELD) CAPLET  X 90,Pharmacy,CAPLET,JAR,,6650,,1,1
1000196,,,K-Y GEL   42G,Pharmacy,,TUBE,,600,,1,42G
1001236,KALMS x 100,,KALMS TABS  X 100,Pharmacy,TABLETS,JAR,,2270,,1,1
1007556,KAM RHO-D(ANTI-D),,KAM RHO-D(ANTI-D) INJ 2ML,Pharmacy,INJECTION (SOLUTION),VIALS,,1,,1,1
1002588,KAMAL SYRING( SINGLE)  IPAS,,KAMAL SYRING( SINGLE)  IPAS,Pharmacy,,PCS,,3970,,1,1
1001507,KAMAL SYRINGE,,KAMAL SYRINGE   {DOUBLE VALVE},Pharmacy,,PCS,,6110,,1,1
6045316,KCLAVIN,Amoxicillin and Clavulanate,KCLAVIN SUSP 457MG/5ML X 1,Pharmacy,SUSPENSION,BOTTLE,,1100,KAYHELT PHARMA LTD,1,1
1000095,KEEP-ON EMULSION,,KEEP-ON EMULSION   450ML,Pharmacy,,BOTTLE,,4100,,1,450ML
6013568,KELP(MASON),,KELP(MASON) TABS  X 250,Pharmacy,TABLETS,JAR,,2400,,1,1
1000681,KENACOMB,,KENACOMB CREAM  10G,Pharmacy,CREAM,TUBE,,1100,WWCVL (GSK),1,10G
1008778,kenalog,Triamcinolone,KENALOG CREAM,Pharmacy,CREAM,TUBE,,900,ONYI-JEK GLOBAL RESOURCES,1,1
1009004,KENALOG IN ORAL BASE,,KENALOG IN ORAL BASE GEL 5G,Pharmacy,GEL,TUBE,,750,WWCVL (GSK),1,1
6013688,KEROB,,KEROB EYE DROPS X 1,Pharmacy,EYE DROPS,BOTTLE,,1000,,1,1
6011432,KETACON,,KETACON CREAM 20G X 1,Pharmacy,CREAM,TUBE,,180,,1,1
1002254,ketamine,,KETAMINE  INJ 250MG 10ML (ROTEX),Pharmacy,INJECTION (SOLUTION),VIALS,,1215,,1,10ML
1000474,ketamine,Ketamine Hydrochloride,KETAMINE INJ  10ML  (MULTI COY),Pharmacy,INJECTION (SOLUTION),VIALS,,1510,,1,10ml
6010082,KETAZOL,,KETAZOL GEL 30G,Pharmacy,GEL,TUBE,,270,SHALINA HEALTHCARE NIGERIA LTD,1,1
6010975,ketineal,,KETINEAL CREAM 20G X 1,Pharmacy,CREAM,TUBE,,340,,1,1
1000852,KETOFUNG,Ketoconazole,KETOFUNG CREAM,Pharmacy,CREAM,TUBE,,530,DRUGFIELD PHARMACEUTICALS LIMITED,1,1
6008776,KETORAL,,KETORAL CREAM 20MG 30GMS,Pharmacy,CREAM,TUBE,,180,DRUGFIELD PHARMACEUTICALS LIMITED,1,30GMS
1002459,KETOVID,Ketoconazole,KETOVID CREAM  15G,Pharmacy,CREAM,TUBE,,940,,1,15G
6074910,Kiddymin Multivitamin,,KIDDYMIN MULTIVITAMIN GUMMIES X 60,Pharmacy,GUMMIES,JAR,Vitamin preparations,2400,,1,1
6072897,Kiddymin,,KIDDYMIN SYR 125ML,Pharmacy,SYRUP,BOTTLE,Multivitamin and amino acid preparations,1700,,1,1
6013627,KIDIPROFEN,Ibuprofen,KIDIPROFEN SUSP 100ML X 1,Pharmacy,SUSPENSION,BOTTLE,,175,VITABIOTICS (NIGERIA) LTD.,1,1
6010598,KIDIQUIN,,KIDIQUIN SYR 100ML X 1,Pharmacy,SYRUP,BOTTLE,,190,,1,1
1003402,KIDIRON,,KIDIRON SYR 100ML,Pharmacy,SYRUP,BOTTLE,,155,,1,1
6009947,kidiron,,KIDIRON SYR 200ML X 1,Pharmacy,SYRUP,BOTTLE,,360,,1,1
1001990,KIDNEY - DISH,,KIDNEY - DISH  SMALL SIZE,Pharmacy,,PCS,,670,,1,1
1001697,KIDNEY - DISH [M/S],,KIDNEY - DISH MEDIUM SIZE,Pharmacy,,PCS,,750,,1,1
6011426,KINATEL,,KINATEL SUSP 125MG 100ML,Pharmacy,SUSPENSION,BOTTLE,,250,,1,100ML
6012299,89,,KINDER MULTIVITAMIN SYR 150ML X 1,Pharmacy,SYRUP,BOTTLE,,2100,,1,1
1000940,KING TONIC,,KING TONIC SYR  200ML,Pharmacy,SYRUP,BOTTLE,,385,SKG PHARMA LTD,1,200ml
6052487,kiss lube,,KISS LUBE GEL 120ML X 1,Pharmacy,GEL,TUBE,,1380,DKT INTERNATIONAL NIG.,1,1
1007888,KLARIMAX,,KLARIMAX SUSP,Pharmacy,SUSPENSION,BOTTLE,,800,LINTAK ENT.LTD,1,1
6013538,KOALA MULTI KID,,KOALA MULTI KID TABS  X 30,Pharmacy,TABLETS,JAR,,2200,ZIFAM PINNACLE NIG.LTD,1,1
1002905,KOFAREST EXPECTORANT,,KOFAREST EXPECTORANT,Pharmacy,,BOTTLE,,345,,1,1
1002901,KOFAREST-PD 60ML SYR,,KOFAREST-PD 60ML SYR,Pharmacy,,BOTTLE,,295,,1,1
1000598,KOFGO,,KOFGO SYR  100ML,Pharmacy,SYRUP,BOTTLE,,120,,1,100ML
1002899,KOFOL SYRUP 100MLS,,KOFOL SYRUP 100MLS,Pharmacy,,BOTTLE,,550,,1,1
1003065,KOFREST,,KOFREST SYR 100ML,Pharmacy,SYRUP,BOTTLE,,345,,1,1
6008859,KOLD TIME,,KOLD TIME SYR,Pharmacy,SYRUP,BOTTLE,,250,,1,1
6011462,KONGO BALM,,KONGO BALM   30G,Pharmacy,,BOTTLE,,135,,1,30G
1007712,KOREA GINSENG(NATURES FIELD),,KOREA GINSENG(NATURES FIELD) TABS 1000MG,Pharmacy,TABLETS,JAR,,3680,,1,1
6010933,korean ginseng(mason),,KOREAN GINSENG(MASON) CAPS X 60,Pharmacy,CAPSULES,JAR,,3000,,1,1
6013283,KOSYLN ADULT,,KOSYLN ADULT SYR 2L X 1,Pharmacy,SYRUP,JAR,,870,,1,1
6011553,l-arginine(mason),,L-ARGININE(MASON) X 50,Pharmacy,,JAR,,2120,,1,1
1003518,0,Labetalol,LABET INJ 50MG X 1,Pharmacy,INJECTION (SOLUTION),AMPOULES,,950,,1,1
6009228,labetalol,,LABETALOL (LABET)  INJ 5MG 10ML,Pharmacy,INJECTION (POWDER),AMPOULES,,950,,1,1
6008640,laclox,Ampicillin and Cloxacillin,LACLOX SYR 100ML,Pharmacy,SYRUP,BOTTLE,,200,,1,1
6068809,LACMA GRANULES,,LACMA GRANULES POWDER 100GM X 1,Pharmacy,POWDER,JAR,,3450,EMBASSY PHARMCEUTICAL AND CHEM. LTD,1,1
1008767,lactober,,LACTOBER SUSP 120ML,Pharmacy,SUSPENSION,BOTTLE,,850,,1,1
1001230,LACTULOSE,Lactulose,LACTULOSE SYR  500ML,Pharmacy,SYRUP,BOTTLE,,2900,,1,500ML
6074918,Ladies shine advanced,,LADIES SHINE ADVANCED,Pharmacy,,JAR,,19400,,1,1
1003163,LADY'S OWN TONIC,,LADY'S OWN TONIC SYR 200ML,Pharmacy,SYRUP,BOTTLE,,425,,1,1
1002966,LAMISIL,,LAMISIL CREAM,Pharmacy,CREAM,TUBE,,1850,WWCVL (GSK-CX),1,1
6009200,lamivudine comb x 60,,LAMIVUDINE COMB X 60 TABS,Pharmacy,TABLETS,JAR,,800,,1,1
1002071,LAMIVUDINE PLAIN,,LAMIVUDINE PLAIN TABS,Pharmacy,TABLETS,JAR,,3000,,1,1
1007503,LAMONTE-BG (Clotrimazole+ beclomathasone +gent),,LAMONTE-BG (CLOTRIMAZOLE+ BECLOMATHASONE +GENT) CREAM,Pharmacy,CREAM,TUBE,,150,,1,1
6008923,LAMOX,,LAMOX SYR X 1,Pharmacy,SYRUP,BOTTLE,,180,,1,1
1007664,LANSOGARD,,LANSOGARD SYR,Pharmacy,SYRUP,BOTTLE,,550,,1,1
6054579,LANZOTEC,Lansoprazole,LANZOTEC CAPS 30MG X 15,Pharmacy,CAPSULES,JAR,,650,AFRAB-CHEM LTD.,1,1
1003650,LAXAT,,LAXAT EYE DROPS,Pharmacy,EYE DROPS,BOTTLE,,4500,,1,1
1003651,LAXAT PLUS,,LAXAT PLUS EYE DROPS,Pharmacy,EYE DROPS,BOTTLE,,5450,,1,1
6008676,LAYWASH,,LAYWASH SYR 100ML,Pharmacy,SYRUP,BOTTLE,,550,,1,1
1001231,LECITHIN 1200MG CAPS,,LECITHIN 1200MG CAPS   X 1,Pharmacy,,JAR,,3350,,1,100
1007966,LEORUB,,LEORUB LINIMENT X 12,Pharmacy,LINIMENT,TUBE,,200,,1,1
6012994,LEUCOVORIN,,LEUCOVORIN (EXCEL)  INJ X 1,Pharmacy,INJECTION (POWDER),VIALS,,1900,,1,1
1002667,LEVOFLOXACIN,,LEVOFLOXACIN (MULTICOY) INFUSION 500MG 100ML,Pharmacy,INFUSION,BOTTLE,,390,,1,100ML
1002892,L-FLOX-500 INFUSION,levofloxacin,LEVOFLOXACIN-500MLS INFUSION (MULTICOY),Pharmacy,,BOTTLE,,400,,1,1
6013532,LEVOMARK,levofloxacin,LEVOMARK INFUSION 5MG/ML X 1,Pharmacy,INFUSION,BOTTLE,,400,MARK PHARM LTD.,1,1
1003534,LIDOCAIN,,LIDOCAIN INJ 50ML,Pharmacy,INJECTION (SOLUTION),VIALS,,225,,1,1
6012053,LIDOCANE & ADRENALIN,,LIDOCANE & ADRENALIN INJ  50ML,Pharmacy,INJECTION (SOLUTION),VIALS,,195,,1,50ML
6013189,LIGNOCAINE JELLY,,LIGNOCAINE JELLY (EXCEL) X 1,Pharmacy,,TUBE,,450,,1,1
1001059,LION,,LION OINTMENT  15GM,Pharmacy,SKIN OINTMENT,TUBE,,720,,1,15GM
1007786,LIPROTEIN,,LIPROTEIN SYR 200ML,Pharmacy,SYRUP,BOTTLE,,430,,1,1
1001461,LIQUID IRON,,LIQUID IRON SYR 100ML,Pharmacy,SYRUP,BOTTLE,,270,,1,1
1000142,LIQUID IRON,Iron,LIQUID IRON SYR 200ML,Pharmacy,SYRUP,BOTTLE,,452,,1,1
1000171,LIQUID PARAFFIN,,LIQUID PARAFFIN (MOKO) SYR  200ML,Pharmacy,SYRUP,BOTTLE,,522,,1,200ml
6016899,LIQUID PARAFFIN(MOPSON),,LIQUID PARAFFIN(MOPSON) SYR 100ML X 1,Pharmacy,SYRUP,BOTTLE,,320,WWCVL (MOPSON),1,1
1002634,LIQUID PARAFFIN(MOPSON),,LIQUID PARAFFIN(MOPSON) SYR 200ML,Pharmacy,SYRUP,BOTTLE,,330,,1,1
1007820,LIQUID QUINE (CAMPHARM),,LIQUID QUINE (CAMPHARM) SYR 200ML,Pharmacy,SYRUP,BOTTLE,,580,,1,1
6039151,LIQUID QUNINE(MOKO),,LIQUID QUNINE(MOKO) SYR 200ML X 1,Pharmacy,SYRUP,BOTTLE,,750,NEW HEALTHWAY COMPANY LTD.,1,1
6010604,LITHUM CELL BATTERY,,LITHUM CELL BATTERY X 1,Pharmacy,,BLOCK,,250,,1,1
1000799,LIV.52,,LIV 52 SYR  100ML,Pharmacy,SYRUP,BOTTLE,,2240,,1,100ML
1000798,Liv.52(JAR) X 100,,LIV.52(JAR) X 100 TABS,Pharmacy,TABLETS,JAR,,2000,,1,1
6009097,LIVER & KIDNEY(N/F),,LIVER & KIDNEY(N/F) X 1,Pharmacy,,JAR,,4970,,1,1
1002154,LIVING BITTERS BIG SIZE SYR,,LIVING BITTERS BIG SIZE SYR  400ML,Pharmacy,,BOTTLE,,3450,,1,1
1000675,LIVING BITTERS,,LIVING BITTERS SYR  200ML,Pharmacy,SYRUP,BOTTLE,,1490,,1,200ML
1002016,LIVING BITTERS x 30,,LIVING BITTERS X 30 CAPS,Pharmacy,CAPSULES,JAR,,1780,,1,1
1001851,LIXYPED LINCTUS,,LIXYPED LINCTUS SYR  100ML,Pharmacy,SYRUP,BOTTLE,,280,,1,100ML
1001598,LOFNAC GEL,,LOFNAC GEL,Pharmacy,,TUBE,,300,GREENLIFE PHARMACEUTICALS LIMITED,1,1
1002244,LOKMAL,,LOKMAL SUSP  60ML,Pharmacy,SUSPENSION,BOTTLE,,500,,1,60ML
1001701,LONART,,LONART SUSP  60ML,Pharmacy,SUSPENSION,BOTTLE,,1285,GREENLIFE PHARMACEUTICALS LIMITED,1,60ML
1008710,LORATIDIN,,LORATIDIN TABS 10MG X 10,Pharmacy,TABLETS,BLISTER,,1,E-GLOBA PHARMACEUTICAL LTD (GMBH),1,10
1002659,LORATYDINE,,LORATIDINE SYR 100ML X 1,Pharmacy,SYRUP,BOTTLE,,395,,1,1
6013755,LORATIDINE(AFRAB),,LORATIDINE(AFRAB) SYR 60ML X 1,Pharmacy,SYRUP,BOTTLE,,320,AFRAB-CHEM LTD.,1,1
1008578,lorax,,LORAX SYR 100ML,Pharmacy,SYRUP,BOTTLE,,400,,1,1
1007661,LOSODIUM,,LOSODIUM  500MG 500G,Pharmacy,,JAR,,1350,,1,1
1007660,LOSODIUM,,LOSODIUM 200MG,Pharmacy,,JAR,,550,,1,1
1001300,LOTEMP x 1000,Paracetamol,LOTEMP X 1000 TABS 500MG,Pharmacy,TABLETS,JAR,,4000,,1,1
1002321,LOXAGYL,,LOXAGYL SUSP 125MG/5ML 100ML,Pharmacy,SUSPENSION,BOTTLE,,220,MAY & BAKER NIGERIA PLC,1,60ML
1000564,Loxaprim,,LOXAPRIM  SUSP  100ML,Pharmacy,SUSPENSION,BOTTLE,,190,MAY & BAKER NIGERIA PLC,1,100ML
1003060,LUMIGAN,,LUMIGAN EYE DROPS 0.3MG/ML,Pharmacy,EYE DROPS,BOTTLE,,4750,,1,1
6012928,LUTEIN,,LUTEIN (N/F)  CAPS 20MG X 30,Pharmacy,CAPSULES,JAR,,5030,,1,1
6012782,luzit herbal supplement,,LUZIT HERBAL SUPPLEMENT CAPS  X 60,Pharmacy,CAPSULES,JAR,,5300,,1,1
1003408,LYCOFER,,LYCOFER SYR 200ML,Pharmacy,SYRUP,BOTTLE,,1090,,1,1
1003584,LYCOSET,,LYCOSET SYR 200ML,Pharmacy,SYRUP,BOTTLE,,1450,,1,1
6013607,lynmoxil,,LYNMOXIL TABS 250MG X 20,Pharmacy,TABLETS,JAR,,1000,LYN-EDGE PHARMACEUTICALS LTD,1,1
6054589,LYNSUNATE,,LYNSUNATE SUSP 20/120MG X 1,Pharmacy,SUSPENSION,BOTTLE,,1100,LYN-EDGE PHARMACEUTICALS LTD,1,1
6048389,lysobact,,LYSOBACT SYR X 1,Pharmacy,SYRUP,BOTTLE,,2800,TOM HABEEB NIG.ENTERPRISES,1,1
6012699,LYSODERM,,LYSODERM CREAM 30G,Pharmacy,CREAM,TUBE,,415,,1,1
1003090,MAALOX 100ml,,MAALOX 100ML SUSP,Pharmacy,SUSPENSION,BOTTLE,,800,,1,1
6012926,MACA,,MACA (N/F)  TABS 500MG X 60,Pharmacy,TABLETS,JAR,,6350,,1,1
6011999,MACA(MASON),,MACA(MASON) CAPS 500MG X 60,Pharmacy,CAPSULES,JAR,,4200,,1,1
6011342,MACA(NOW),,MACA(NOW) CAPS 750MG X 90,Pharmacy,CAPSULES,JAR,,4800,,1,1
6074920,Maca(piping rock),,MACA(PIPING ROCK) CAPS 1600MG X 120,Pharmacy,CAPSULES,JAR,,4800,,1,1
1001557,MACLEA,,MACLEA SYR  200ML,Pharmacy,SYRUP,BOTTLE,,650,,1,200ML
1007412,MACLEAN INTENSE WHITING,,MACLEAN INTENSE WHITING 125ML,Pharmacy,,TUBE,,200,WWCVL (GSK-CX),1,1
1007413,MACLEAN MILK TEETH,,MACLEAN MILK TEETH 125ML,Pharmacy,,TUBE,,200,WWCVL (GSK-CX),1,1
6008735,MAGNAVIT,,MAGNAVIT SYR 200ML X 36,Pharmacy,SYRUP,BOTTLE,,680,,1,1
1002765,MAGNESIUM SULPHATE(MAGPHATE),,MAGNESIUM SULPHATE(MAGPHATE) INJ 10MLS X 5,Pharmacy,INJECTION (SOLUTION),AMPOULES,,320,,1,1
6026990,magnesium(21 century),,MAGNESIUM(21 CENTURY) TABS 250MG X 110,Pharmacy,TABLETS,JAR,,2000,megavox ltd,1,1
6010555,MAGNESIUM(MASON),,MAGNESIUM(MASON) TABS 200MG X 100,Pharmacy,TABLETS,JAR,,3300,,1,1
6074923,MAGNESIUM(P/P),,MAGNESIUM(P/P) TABS 500MG X 100,Pharmacy,TABLETS,JAR,,4800,,1,1
1001950,MALAGON,,MALAGON SYR  10ML,Pharmacy,SYRUP,BOTTLE,,120,THERAPEUTIC LABORATORIES(NIGERIA) LTD.,1,10ML
6013683,malastop,,MALASTOP SUSP 20/120 60ML,Pharmacy,SUSPENSION,BOTTLE,,405,,1,60ml
1000071,MALDOX,Sulfadoxine and Pyrimethamine,MALDOX SUSP,Pharmacy,SUSPENSION,BOTTLE,,250,EMZOR PHARMACEUTICAL INDUSTRIES,1,1
6013322,MAMALAIT GRANULES,,MAMALAIT GRANULES CAPS  X 1,Pharmacy,CAPSULES,JAR,,2200,,1,1
1001578,MANITOL,,MANITOL INFUSION 10% 500ML (UNIQUE),Pharmacy,INFUSION,BOTTLE,,11200,,20,500ML
1001073,MANITOL,,MANITOL INFUSION 20%,Pharmacy,INFUSION,BOTTLE,,780,,1,1
6054588,marcrish,Amino Acids,MARCRISH SYR 200ML X 1,Pharmacy,SYRUP,BOTTLE,,1600,MARCSON HEALTHCARE LIMITED,1,1
6074946,Marcson's Diaper Rash,,MARCSON'S DIAPER RASH CREAM 50G X 1,Pharmacy,CREAM,TUBE,,1200,MARCSON HEALTHCARE LIMITED,1,1
6013468,MASEDYL HERBAL,,MASEDYL HERBAL SYR  X 1,Pharmacy,SYRUP,BOTTLE,,550,MAY & BAKER NIGERIA PLC,1,1
1000979,MATHEW WORM ELIXIR,,MATHEW WORM ELIXIR SYR,Pharmacy,SYRUP,BOTTLE,,110,,1,1
1000866,MATHEWQUINE,,MATHEWQUINE SYR,Pharmacy,SYRUP,BOTTLE,,135,,1,1
6009206,maxiclav,,MAXICLAV SUSP X 1,Pharmacy,SUSPENSION,BOTTLE,,770,MIRAL PHARM LIMITED,1,1
1000484,MAXIDEX,Dexamethasone Sodium Phosphate,MAXIDEX EYE DROPS 5ML X 1,Pharmacy,EYE DROPS,BOTTLE,,1200,,1,1
1000058,MAXIQUINE,Chloroquine,MAXIQUINE SYR 60ML/5ML,Pharmacy,SYRUP,BOTTLE,,300,,1,1
1001982,MAXIRON,,MAXIRON SYR  200ML,Pharmacy,SYRUP,BOTTLE,,790,,1,1
1000692,MAXITROL,Dexamethasone\ Neomycin Sulfate\ Polymyxin B Sulfate,MAXITROL EYE DROPS  5ML,Pharmacy,EYE DROPS,BOTTLE,,1470,,1,5ML
6008743,MAXITROL,,MAXITROL EYE OINTMENT  X 1,Pharmacy,EYE OINTMENT,TUBE,,1368,,1,1
1007785,MAXIVISION,,MAXIVISION CAPLET  X 120 [USA],Pharmacy,CAPLET,JAR,,13250,,1,1
1000133,MAXIVISION,,MAXIVISION CAPS  X 30,Pharmacy,CAPSULES,JAR,,5050,,1,1
1001500,MAXIVISION,,MAXIVISION CAPS  X 60,Pharmacy,CAPSULES,JAR,,10310,,1,1
1002077,maysedyl cough linctus,,MAYSEDYL COUGH LINCTUS SYR 100ML,Pharmacy,SYRUP,BOTTLE,,380,,1,100ML
6013462,maysedyl HERBAL,,MAYSEDYL HERBAL SYR 100ML X 1,Pharmacy,SYRUP,BOTTLE,,800,,1,1
6074909,Mebo,,MEBO OINTMENT 15G X 1,Pharmacy,SKIN OINTMENT,TUBE,,3850,PHILLIPS PHARMACEUTICALS (NIGERIA) LIMITED,1,1
6012287,MECTIZAN,,MECTIZAN TABS 3MG X 500,Pharmacy,TABLETS,JAR,,25500,,1,1
6009138,medamin,,MEDAMIN SYR 200ML X 1,Pharmacy,SYRUP,BOTTLE,,745,,1,1
6026998,MEDICLAV,Amoxicillin and Clavulanate,MEDICLAV SYR 228.5 100ML X 1,Pharmacy,SYRUP,BOTTLE,,850,SK MEDICINES  LTD,1,1
6009307,medipine retard,,MEDIPINE RETARD TABS  X 100,Pharmacy,TABLETS,BLISTER,,14000,,100,10
1001722,MEDITEST COMBI 2,,MEDITEST COMBI 2,Pharmacy,,BOTTLE,,1150,,1,1
6009105,mega c (n/f) x 60,,MEGA C (N/F) X 60  1000MG,Pharmacy,,JAR,,3710,,1,1
1007704,MEGA C X 100,,MEGA C X 100 TABS 1000MG,Pharmacy,TABLETS,JAR,,4050,,1,1
6010290,mega calcium(n/f) x 100,,MEGA CALCIUM(N/F) X 100,Pharmacy,,JAR,,6500,,1,1
1002427,mega Garlic(NATURE FIELD) X 100,,MEGA GARLIC(NATURE FIELD) X 100 TABS,Pharmacy,TABLETS,JAR,,2000,,1,1
6013601,mega gel,,MEGA GEL  500ML X 1,Pharmacy,,JAR,,1200,KENIS MOORE ENTERPRISES,1,1
1007770,MEGACID,,MEGACID SUSP 200ML,Pharmacy,SUSPENSION,BOTTLE,,400,,1,1
6009857,MEGAFIT,,MEGAFIT CAPS  X 36,Pharmacy,CAPSULES,PACK,,46800,,36,1
6008779,MEGAFIT,,MEGAFIT SYR  200ML,Pharmacy,SYRUP,BOTTLE,,850,,1,200ML
1008651,megonix,,MEGONIX SYR 100ML X 1,Pharmacy,SYRUP,BOTTLE,,90,,1,1
1008649,megron,,MEGRON SYR 1L X 1,Pharmacy,SYRUP,BOTTLE,,620,,1,1
1008650,megron,,MEGRON SYR 200ML X 1,Pharmacy,SYRUP,BOTTLE,,250,,1,1
1002332,MEKOAMIN,,MEKOAMIN SYR  200ML,Pharmacy,SYRUP,BOTTLE,,440,,1,200ML
1007688,MEKOZORAL,,MEKOZORAL CREAM 15G,Pharmacy,CREAM,TUBE,,240,,1,1
